filename,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_feature0,chroma_feature1,chroma_feature2,chroma_feature3,chroma_feature4,chroma_feature5,chroma_feature6,chroma_feature7,chroma_feature8,chroma_feature9,chroma_feature10,chroma_feature11,label
254__[pia][nod][cla]1406__1.wav,0.01073270570486784,660.9164500612331,1230.8782011794208,827.4547400841346,0.03185847355769231,-504.68402099609375,187.07315063476562,35.073638916015625,17.676912307739258,15.098134994506836,9.283452987670898,-10.193565368652344,-4.6025166511535645,-7.992213726043701,-5.1774516105651855,-7.325336933135986,-2.2676942348480225,-5.3153076171875,0.26258838176727295,0.09638886898756027,0.23409821093082428,0.7800743579864502,0.2223024070262909,0.02833307720720768,0.044194646179676056,0.14491449296474457,0.3558836579322815,0.1674434095621109,0.194520503282547,0.12625984847545624,pia
254__[pia][nod][cla]1406__2.wav,0.010421980172395706,639.1161955462753,1125.7119439004423,736.1042668269231,0.04037334735576923,-520.4337768554688,190.48779296875,39.62890625,19.27562713623047,15.098548889160156,0.24579878151416779,-7.4547882080078125,-6.980175018310547,-10.105132102966309,-5.990017414093018,0.5801453590393066,7.067718982696533,5.713200569152832,0.3567964434623718,0.45114850997924805,0.2074003666639328,0.4949312210083008,0.1468152552843094,0.12836681306362152,0.05647674947977066,0.1044221892952919,0.24070167541503906,0.11183203011751175,0.11849535256624222,0.08602072298526764,pia
254__[pia][nod][cla]1406__3.wav,0.007712400984019041,815.8832000917146,1292.62356046791,1369.842998798077,0.03584735576923077,-488.38165283203125,179.8465118408203,8.28963851928711,40.561004638671875,7.660407066345215,-2.190261125564575,-9.6426420211792,-5.101657390594482,-5.993314743041992,-0.4390878975391388,-9.629229545593262,-0.8379029631614685,-3.4455981254577637,0.26211026310920715,0.5118523240089417,0.1894557923078537,0.27735090255737305,0.26006779074668884,0.6378825306892395,0.18151649832725525,0.21130940318107605,0.5574624538421631,0.1785605549812317,0.05095072463154793,0.04864662513136864,pia
261__[pia][dru][jaz_blu]1427__1.wav,0.05416450649499893,1637.067984167806,2180.35345169401,3690.791015625,0.05393629807692308,-246.97129821777344,122.96271514892578,4.375087261199951,19.367950439453125,5.53481912612915,11.344584465026855,2.3298165798187256,8.242650032043457,-7.1611328125,-2.050816297531128,-9.693449020385742,-3.573650598526001,-1.5839322805404663,0.4358227550983429,0.29672473669052124,0.31884294748306274,0.1758522391319275,0.1363673061132431,0.219358429312706,0.3170568346977234,0.5435274839401245,0.4445109963417053,0.41678962111473083,0.38477227091789246,0.30527400970458984,pia
261__[pia][dru][jaz_blu]1427__2.wav,0.09016147255897522,1313.2304290098864,1990.2219348955357,2853.3150540865386,0.035569411057692304,-224.2890625,137.5352783203125,11.968597412109375,18.58892059326172,8.896659851074219,13.717170715332031,4.8378119468688965,6.658388137817383,-7.908858776092529,-2.7058510780334473,-9.246489524841309,-4.81243371963501,-1.8888298273086548,0.35928767919540405,0.20878742635250092,0.2568008601665497,0.1764298528432846,0.14078056812286377,0.22219820320606232,0.4317605197429657,0.7055159211158752,0.6012778878211975,0.5818424224853516,0.4737462103366852,0.2703329026699066,pia
[pia][cla]1283__1.wav,0.005647440906614065,741.8972636066919,1134.6495551737346,934.2925555889423,0.04602238581730769,-606.053466796875,188.92922973632812,33.51560974121094,2.974252462387085,3.595135450363159,-8.565811157226562,-11.980037689208984,-7.172066688537598,-12.703784942626953,-9.924988746643066,-4.13270902633667,-1.3358200788497925,5.31213903427124,0.07472601532936096,0.38235118985176086,0.12377867847681046,0.2134619653224945,0.06224202364683151,0.09201010316610336,0.30665624141693115,0.11309108883142471,0.14706850051879883,0.11580213159322739,0.403646856546402,0.08653535693883896,pia
[pia][cla]1283__2.wav,0.006277377251535654,723.0855939271294,1057.1182727161347,881.2877478966346,0.04992487980769231,-596.9414672851562,202.79771423339844,36.434104919433594,-1.7892051935195923,-4.93052339553833,-10.610179901123047,-13.834181785583496,-10.449714660644531,-7.920379161834717,0.6902496218681335,6.4578118324279785,8.614233016967773,6.645206451416016,0.14789608120918274,0.5760314464569092,0.18957312405109406,0.2657448947429657,0.13517139852046967,0.4089776873588562,0.25254395604133606,0.09219670295715332,0.1428014487028122,0.04243305325508118,0.04034080356359482,0.02285790629684925,pia
[pia][cla]1283__3.wav,0.00761115737259388,902.2353002723364,1097.7172074859436,989.7819636418269,0.06171875,-584.36767578125,171.8017120361328,11.281340599060059,-7.338277339935303,-12.599374771118164,-23.673994064331055,-23.19214630126953,-9.09439754486084,3.463026762008667,13.030978202819824,20.937143325805664,20.692739486694336,4.068166255950928,0.013203900307416916,0.029886022210121155,0.08862606436014175,0.47439175844192505,0.22150178253650665,0.781744658946991,0.4444100260734558,0.058484893292188644,0.004355593118816614,0.006363429129123688,0.014813749119639397,0.008080536499619484,pia
[pia][cla]1284__1.wav,0.17697255313396454,2098.6161356051375,1569.323156983684,3496.9921875,0.15104417067307693,-81.79202270507812,104.97225189208984,-82.74505615234375,41.84799575805664,-6.30265998840332,4.794975757598877,-11.522686004638672,-3.4201979637145996,-16.101184844970703,-5.799549102783203,-5.075754165649414,1.6363881826400757,-4.633919715881348,0.31642383337020874,0.25449639558792114,0.400909423828125,0.17669743299484253,0.4469922184944153,0.4510233700275421,0.29275280237197876,0.36331745982170105,0.23636388778686523,0.36640065908432007,0.3360989987850189,0.2595982253551483,pia
[pia][cla]1284__2.wav,0.16591776907444,2707.637883524362,1799.0861046303453,4481.556490384615,0.18612154447115384,-139.57557678222656,51.8399772644043,-78.68647003173828,27.850427627563477,-15.82333755493164,28.30361557006836,0.22720061242580414,-8.212270736694336,-24.928173065185547,1.4930927753448486,7.9126482009887695,17.944385528564453,6.584650039672852,0.07723792642354965,0.31444084644317627,0.30386218428611755,0.18651190400123596,0.2510003447532654,0.15849421918392181,0.2403489202260971,0.08661039918661118,0.3227047920227051,0.1886812001466751,0.07168356329202652,0.10748836398124695,pia
[pia][cla]1284__3.wav,0.11832627654075623,2293.461356701131,2124.372105018535,4449.83642578125,0.13833759014423078,-72.00382995605469,97.42821502685547,-36.06940460205078,38.408042907714844,0.4319706857204437,14.051733016967773,-10.547216415405273,3.005526304244995,-12.922272682189941,3.757814407348633,-5.448604583740234,4.890230178833008,-6.1140971183776855,0.32847529649734497,0.2812148928642273,0.5500912070274353,0.3372921049594879,0.5129123330116272,0.32763412594795227,0.4126680791378021,0.5108094811439514,0.3538069427013397,0.3540065586566925,0.2512647211551666,0.41837427020072937,pia
[pia][cla]1291__1.wav,0.03555941581726074,938.5160615591684,921.1220185345077,1234.92919921875,0.07230694110576923,-358.3816223144531,202.2044677734375,-27.82564353942871,-14.385000228881836,-24.03976058959961,-7.8979668617248535,-2.4238524436950684,4.509965419769287,5.407645225524902,-6.371151924133301,-13.94499397277832,-8.828579902648926,-1.7507473230361938,0.17363183200359344,0.15344619750976562,0.04328853636980057,0.08599355816841125,0.12140393257141113,0.09833675622940063,0.5207706093788147,0.13177835941314697,0.17215238511562347,0.586391806602478,0.3090343177318573,0.3684990406036377,pia
[pia][cla]1291__2.wav,0.038777705281972885,874.1454587173679,1051.5409067941378,1380.3611403245193,0.055588942307692304,-327.0791320800781,194.07037353515625,-21.36724090576172,15.842597007751465,-5.918959140777588,-5.780943870544434,-5.241940498352051,-3.315167188644409,-3.1299211978912354,-6.69093132019043,-6.099907875061035,2.152966260910034,3.4112961292266846,0.17665739357471466,0.646835446357727,0.20113103091716766,0.10175780951976776,0.10403511673212051,0.13243576884269714,0.12154728174209595,0.12256824970245361,0.23986120522022247,0.3389556109905243,0.1220790445804596,0.19003838300704956,pia
[pia][cla]1291__3.wav,0.045096125453710556,1058.6136798900611,1218.0808031169593,1668.6576021634614,0.07330228365384615,-285.0616455078125,179.4939727783203,-29.458425521850586,12.124835968017578,-13.51197624206543,4.712085723876953,4.908667087554932,5.963138580322266,2.11858868598938,-4.098691463470459,-14.978631973266602,-12.442483901977539,-5.230594635009766,0.13973556458950043,0.08127910643815994,0.044508375227451324,0.20649026334285736,0.37553519010543823,0.13242368400096893,0.1254521906375885,0.12359406054019928,0.3635707497596741,0.5284817218780518,0.18515275418758392,0.4583680331707001,pia
[pia][cla]1292__1.wav,0.040374528616666794,987.1237056970683,1211.8049707041503,1765.4741962139424,0.05575420673076923,-304.51287841796875,181.42617797851562,-25.68204689025879,21.272159576416016,-5.228747367858887,-9.596833229064941,-3.10201358795166,4.2828688621521,7.222281455993652,11.128493309020996,5.183497905731201,3.186511516571045,-7.36366605758667,0.18133634328842163,0.13989241421222687,0.2591409683227539,0.18684175610542297,0.44515737891197205,0.5379118919372559,0.3332499563694,0.3265266418457031,0.30686938762664795,0.17025892436504364,0.14015087485313416,0.21868827939033508,pia
[pia][cla]1292__2.wav,0.04542705416679382,1027.3155509846586,1161.684101020336,1641.8239182692307,0.07815504807692308,-314.7881774902344,179.37828063964844,-25.004758834838867,8.553082466125488,-12.747017860412598,4.219998359680176,15.483903884887695,22.124513626098633,5.039570331573486,-12.757320404052734,-16.1885986328125,2.1209633350372314,5.21811056137085,0.6199502944946289,0.2570601999759674,0.23757240176200867,0.06948632746934891,0.1485840529203415,0.31113824248313904,0.1930948942899704,0.10964737087488174,0.07497021555900574,0.04208459332585335,0.03663086146116257,0.2150135189294815,pia
[pia][cla]1293__1.wav,0.01142609678208828,610.359589072598,969.0830747517311,908.5355318509615,0.034412560096153844,-503.4122619628906,205.96878051757812,19.40158462524414,18.51714324951172,9.931099891662598,0.5596179962158203,4.188160419464111,-3.0826914310455322,-8.23944091796875,-7.2965087890625,-7.4664740562438965,-2.9558725357055664,1.906497597694397,0.29793885350227356,0.1934538632631302,0.3837431073188782,0.15071190893650055,0.041188571602106094,0.06069881096482277,0.312786340713501,0.6215035915374756,0.27424728870391846,0.18382412195205688,0.28885436058044434,0.29782384634017944,pia
[pia][cla]1293__2.wav,0.019164489582180977,758.6830066687457,1014.201683360002,1142.1707857572114,0.049365234375,-415.0552978515625,201.42428588867188,-7.773163795471191,21.869300842285156,-4.763778209686279,1.735068440437317,3.4866814613342285,-0.7159204483032227,4.23031759262085,0.7964158654212952,-4.640984058380127,-5.859776496887207,-10.194512367248535,0.2942677438259125,0.16517649590969086,0.19683779776096344,0.18640190362930298,0.5057997107505798,0.17969094216823578,0.38274306058883667,0.43145230412483215,0.11898793280124664,0.10898181796073914,0.08628138154745102,0.2815207839012146,pia
[pia][cla]1293__3.wav,0.03520877659320831,760.0179962193005,903.0501171520201,1194.5130333533655,0.041826923076923074,-402.137939453125,192.1400604248047,-10.12193775177002,12.073166847229004,8.332733154296875,-8.1376953125,-4.791611194610596,0.9444935917854309,-6.997831344604492,-14.460827827453613,-13.065016746520996,-16.483779907226562,0.21663078665733337,0.10212763398885727,0.0691242665052414,0.1212334930896759,0.04312702640891075,0.017260022461414337,0.06221301108598709,0.21748487651348114,0.2645753026008606,0.19499532878398895,0.6368422508239746,0.16713102161884308,0.21177078783512115,pia
[pia][cla]1294__1.wav,0.01618884690105915,692.76876346774,916.2912426718949,1154.2625075120193,0.04269456129807692,-449.5179748535156,210.88804626464844,-9.361473083496094,10.738475799560547,16.360780715942383,-3.8315653800964355,-3.4252896308898926,-5.8514580726623535,0.2977308928966522,-0.3503989577293396,-0.597345232963562,3.400099039077759,1.9244823455810547,0.2273157685995102,0.11211973428726196,0.21315975487232208,0.8159873485565186,0.3496280312538147,0.41607028245925903,0.21053668856620789,0.19165727496147156,0.12490234524011612,0.10343403369188309,0.1769954115152359,0.1301664561033249,pia
[pia][cla]1294__2.wav,0.01014615222811699,733.5192268849062,908.852995118083,1116.3309420072114,0.062841796875,-499.4899597167969,227.2524871826172,2.6711816787719727,-12.962890625,-4.383069038391113,9.37266731262207,22.87828826904297,11.861221313476562,0.8427572250366211,-11.840934753417969,-19.670541763305664,0.7201938629150391,13.149297714233398,0.9017179012298584,0.4875914454460144,0.12197132408618927,0.20364202558994293,0.06465787440538406,0.021319042891263962,0.056336648762226105,0.13512471318244934,0.08515913784503937,0.03357956185936928,0.056325387209653854,0.31444916129112244,pia
[pia][cla]1294__3.wav,0.0045183091424405575,653.1778924120825,1180.275662590245,936.0317758413462,0.041597806490384616,-584.5611572265625,203.26658630371094,45.61186981201172,3.684485912322998,6.052509307861328,7.223593235015869,-1.644223690032959,0.8201199769973755,3.547128200531006,9.555495262145996,-3.450500965118408,-8.889739990234375,-13.208152770996094,0.40234220027923584,0.2313910871744156,0.11891069263219833,0.22836169600486755,0.13101767003536224,0.13372492790222168,0.09794436395168304,0.343879759311676,0.8530067801475525,0.3382551372051239,0.14350947737693787,0.14338929951190948,pia
[pia][cla]1297__1.wav,0.019284270703792572,481.1069423647943,703.0958564011073,845.2610426682693,0.023001802884615386,-476.955810546875,229.7928009033203,15.304704666137695,0.925854504108429,29.542694091796875,14.615379333496094,3.9570932388305664,-1.2321627140045166,-9.151917457580566,-7.186814785003662,-1.0805189609527588,-2.141116142272949,0.0008438696968369186,0.4436188340187073,0.2084624320268631,0.10468075424432755,0.19061625003814697,0.25401946902275085,0.5055556893348694,0.4189567565917969,0.4780109226703644,0.7957245111465454,0.6810277104377747,0.18379464745521545,0.1428024172782898,pia
[pia][cla]1297__3.wav,0.04139643535017967,627.6113496479206,710.1040851220938,1146.0633263221155,0.036868990384615385,-353.06610107421875,238.1822052001953,-21.9066104888916,15.479629516601562,10.906048774719238,-5.652449131011963,2.1476032733917236,-10.10767936706543,-12.38125228881836,-8.72370719909668,-4.4662909507751465,-8.837320327758789,-6.0909552574157715,0.6605867147445679,0.4564473628997803,0.2455366849899292,0.22957928478717804,0.2087276428937912,0.4876752495765686,0.20542632043361664,0.3769378066062927,0.31475740671157837,0.2463153600692749,0.40458324551582336,0.37338516116142273,pia
[pia][cla]1305__1.wav,0.005632687360048294,560.4622020831118,1020.2205029060547,758.4656700721154,0.029285606971153847,-547.6693725585938,209.67526245117188,26.44769287109375,25.8005313873291,8.045947074890137,1.6916744709014893,-1.5625516176223755,-0.7164366245269775,-1.4080970287322998,1.6922030448913574,-5.38596773147583,2.116584062576294,-4.5064568519592285,0.23843292891979218,0.6969481706619263,0.3214093744754791,0.2771260738372803,0.2416590452194214,0.6288777589797974,0.27187979221343994,0.14485377073287964,0.4610982835292816,0.22729122638702393,0.03706161677837372,0.05147434398531914,pia
[pia][cla]1305__2.wav,0.012531178072094917,602.0694670447131,882.1940005449572,923.0290339543269,0.03706430288461538,-486.8197021484375,226.24754333496094,7.960524559020996,14.625360488891602,18.096757888793945,0.1361096054315567,-5.080019950866699,-6.436988353729248,-4.700417518615723,-6.0067853927612305,-13.080459594726562,-6.546631813049316,-0.6605137586593628,0.4237710237503052,0.5413802862167358,0.2826058566570282,0.4024386703968048,0.2029496431350708,0.3714684247970581,0.16281022131443024,0.1814870983362198,0.5543026924133301,0.2674676775932312,0.4082368016242981,0.2178347408771515,pia
[pia][cla]1305__3.wav,0.026397736743092537,1134.6884055202133,1102.4837277917518,1963.7453049879807,0.08658728966346153,-342.893798828125,189.2328338623047,-46.17026138305664,26.611692428588867,-0.5537630319595337,5.402134418487549,-4.687772750854492,4.557143688201904,4.30647087097168,-12.775795936584473,-2.3972482681274414,1.2023707628250122,-0.451509565114975,0.23839133977890015,0.4387553930282593,0.17411299049854279,0.3529399633407593,0.19391556084156036,0.30873724818229675,0.14008232951164246,0.13326479494571686,0.47353214025497437,0.14229072630405426,0.2633695602416992,0.1011742353439331,pia
[pia][cla]1307__1.wav,0.046623777598142624,1126.1818581606226,1322.1970160231317,2144.624211237981,0.06284555288461538,-260.89288330078125,163.755615234375,-34.51137924194336,34.40570068359375,-6.3313117027282715,4.870507717132568,-14.628645896911621,-6.5135931968688965,-15.320141792297363,-3.087873697280884,-2.4138059616088867,-0.24816730618476868,-2.7063543796539307,0.8352090716362,0.3637468218803406,0.12210625410079956,0.26744890213012695,0.23167072236537933,0.18922428786754608,0.0838542953133583,0.11257076263427734,0.1537601202726364,0.07637415081262589,0.11834333837032318,0.2386186122894287,pia
[pia][cla]1307__2.wav,0.061723385006189346,963.8881245375658,1183.9699420539737,1834.8773662860576,0.04895582932692308,-240.73797607421875,188.97190856933594,-33.96938705444336,37.71079635620117,-5.766173362731934,8.86807918548584,-11.929447174072266,-3.066110610961914,-9.885098457336426,-11.054471969604492,1.28902006149292,-0.7865146398544312,-0.375843346118927,0.29327821731567383,0.2251119762659073,0.16266486048698425,0.1576720029115677,0.3092009425163269,0.3725322484970093,0.20623163878917694,0.3410889804363251,0.7138047218322754,0.2384401112794876,0.21905048191547394,0.2693624496459961,pia
[pia][cla]1307__3.wav,0.046801626682281494,1068.759748950658,1260.589179357178,2052.9424579326924,0.05849233774038461,-268.5871276855469,174.30752563476562,-36.68360900878906,34.203922271728516,-8.448229789733887,-0.5791367292404175,-16.142597198486328,2.0834240913391113,-1.1010713577270508,-8.249780654907227,-3.9465153217315674,-1.0354992151260376,-8.77025318145752,0.39917197823524475,0.11460553109645844,0.06080024316906929,0.1402270346879959,0.3231906294822693,0.8864737153053284,0.3737393915653229,0.09755732119083405,0.12448551505804062,0.16734352707862854,0.06335428357124329,0.11911064386367798,pia
[pia][cla]1308__1.wav,0.02156924456357956,1006.5125562000188,1029.1018565979894,1617.5576547475962,0.06462965745192308,-379.21405029296875,189.8029022216797,-40.43842315673828,13.053244590759277,-14.19646167755127,-3.4284896850585938,-5.29745626449585,-1.8063628673553467,-1.3268142938613892,-1.900771141052246,-5.55815315246582,-10.472976684570312,-8.98064136505127,0.1222289577126503,0.05654827877879143,0.0952438935637474,0.05971483141183853,0.17046122252941132,0.20624783635139465,0.3807222247123718,0.4207799434661865,0.1554381251335144,0.16706955432891846,0.2803833484649658,0.144410640001297,pia
[pia][cla]1308__2.wav,0.02582434006035328,1124.4450965745216,1107.6677927229791,1879.8486328125,0.07379807692307692,-349.4298095703125,177.84832763671875,-44.11383056640625,9.716381072998047,-11.589072227478027,-0.9536834955215454,-7.793583869934082,-2.1325628757476807,0.1369265615940094,-2.524418354034424,-11.932241439819336,-13.649457931518555,-3.9736385345458984,0.13537302613258362,0.1651405394077301,0.11890867352485657,0.13019493222236633,0.1081429272890091,0.08586591482162476,0.16320163011550903,0.2199619859457016,0.08890299499034882,0.2868170738220215,0.5937124490737915,0.13643059134483337,pia
[pia][cla]1308__3.wav,0.02642240561544895,912.2061897661756,1025.8980366581598,1562.23388671875,0.059326171875,-350.8049621582031,197.98890686035156,-40.67588806152344,21.49755859375,-1.6857295036315918,7.245054721832275,5.335124492645264,0.28964725136756897,-5.482417583465576,-7.748404502868652,-11.19882583618164,-11.42387580871582,-3.1948916912078857,0.27072277665138245,0.35416364669799805,0.10040257126092911,0.029633432626724243,0.07251203060150146,0.28850889205932617,0.39659827947616577,0.14158891141414642,0.0863894373178482,0.2921608090400696,0.4283367395401001,0.1510295271873474,pia
[pia][cla]1312__1.wav,0.06018853187561035,846.0416558794624,894.5487469268844,1290.91552734375,0.05529221754807692,-307.8718566894531,198.7194366455078,-26.241193771362305,3.783639669418335,-2.139535427093506,-9.132664680480957,-2.8389084339141846,-6.798126697540283,-5.10660982131958,-4.571568012237549,-17.67695426940918,-12.451224327087402,-4.814441680908203,0.332709938287735,0.21691621840000153,0.5063204169273376,0.1253940463066101,0.011854391545057297,0.036308176815509796,0.20010460913181305,0.2194715142250061,0.08428356796503067,0.17704325914382935,0.1223374754190445,0.09494459629058838,pia
[pia][cla]1312__2.wav,0.06060327962040901,879.5843088995316,951.8145494923201,1381.2721604567307,0.05415414663461538,-297.8284606933594,196.7079620361328,-29.355724334716797,9.632879257202148,-7.641906261444092,-9.867740631103516,-5.423131465911865,-6.156472682952881,-5.5049052238464355,-2.2820355892181396,-14.85400390625,-13.679061889648438,-5.682096004486084,0.3208027780056,0.22580747306346893,0.5413755178451538,0.14254970848560333,0.022079812362790108,0.027664007619023323,0.08969305455684662,0.1878580003976822,0.11536408960819244,0.3215046226978302,0.2167704850435257,0.10762962698936462,pia
[pia][cla]1312__3.wav,0.02911384031176567,848.6184730944741,950.6648112741894,1539.8724834735576,0.04530874399038461,-353.1676940917969,200.95303344726562,-28.00994300842285,8.51297664642334,9.609898567199707,-6.7087016105651855,-3.8144915103912354,-4.72891092300415,-6.92374849319458,-3.744124174118042,-3.515349864959717,-5.035394191741943,-9.449028968811035,0.168223574757576,0.13993686437606812,0.4853552579879761,0.2738941013813019,0.2201550155878067,0.48602360486984253,0.3835456967353821,0.49067172408103943,0.4608911871910095,0.3409872055053711,0.864123523235321,0.5537437796592712,pia
[pia][cla]1322__1.wav,0.04924708232283592,1033.6968945680721,1170.110790008455,1839.0183668870193,0.058282001201923075,-248.89462280273438,191.5735626220703,-44.86219787597656,26.96735191345215,-14.626348495483398,-0.2645935118198395,-13.951311111450195,-7.773695945739746,-8.436380386352539,-4.158923625946045,-8.496380805969238,-6.56606912612915,-6.946765899658203,0.10730786621570587,0.2602522671222687,0.18629150092601776,0.25959283113479614,0.3362855911254883,0.29085540771484375,0.3632570803165436,0.32628148794174194,0.3336576521396637,0.3502555191516876,0.4429289698600769,0.23719188570976257,pia
[pia][cla]1322__2.wav,0.050231367349624634,1034.2344703778554,1222.383051442207,1946.0218224158655,0.05326397235576923,-245.10255432128906,186.1730499267578,-39.04336929321289,33.55332565307617,-10.252559661865234,-0.4815760552883148,-12.44959831237793,-5.822934150695801,-9.082242965698242,-4.6162004470825195,-11.353829383850098,-6.106297969818115,-2.0890603065490723,0.30065420269966125,0.2493238002061844,0.370646595954895,0.42108795046806335,0.291066974401474,0.34995734691619873,0.335247278213501,0.28501957654953003,0.41105833649635315,0.2717905342578888,0.34401339292526245,0.3377493619918823,pia
[pia][cla]1322__3.wav,0.04821068048477173,1148.1206579917923,1289.1120531510883,2116.631047175481,0.06461838942307692,-237.09388732910156,179.455322265625,-45.97385787963867,30.47218894958496,-12.508031845092773,1.7383345365524292,-11.479768753051758,-2.270714282989502,-8.276633262634277,-4.6405229568481445,-14.699509620666504,-2.9353880882263184,-2.7011094093322754,0.3194284439086914,0.47614333033561707,0.3459170460700989,0.3618641197681427,0.289215087890625,0.47508907318115234,0.35318508744239807,0.3886282444000244,0.1548457145690918,0.22523902356624603,0.3896811902523041,0.3891203701496124,pia
[pia][cla]1323__1.wav,0.05088615417480469,1049.1226223549272,1454.9191162875754,1811.273662860577,0.05475135216346154,-269.47174072265625,165.3571014404297,-6.688728332519531,26.817235946655273,0.8129217028617859,-1.3374810218811035,-4.846118927001953,-1.4063667058944702,-5.912837028503418,0.12877050042152405,-4.50283670425415,-4.56687593460083,-6.326963424682617,0.3696005046367645,0.1394874006509781,0.15607850253582,0.06486455351114273,0.16260792315006256,0.31307148933410645,0.18694518506526947,0.41228556632995605,0.28838175535202026,0.6200277209281921,0.35912978649139404,0.16338878870010376,pia
[pia][cla]1323__2.wav,0.06188080087304115,1216.9518506697145,1564.7020614603543,2208.892540564904,0.06289813701923076,-242.87515258789062,152.51478576660156,-14.111062049865723,28.42296028137207,-1.8852362632751465,0.07536538690328598,-4.656124114990234,-3.959951639175415,-5.962285995483398,-2.827615976333618,-6.920056343078613,1.101517915725708,2.7671236991882324,0.6045560836791992,0.18401342630386353,0.17250894010066986,0.10211548209190369,0.347697913646698,0.08538435399532318,0.09938116371631622,0.371499627828598,0.13065694272518158,0.18654905259609222,0.1892494559288025,0.18716920912265778,pia
[pia][cla]1323__3.wav,0.07587756961584091,1148.86998494564,1434.3893352536988,2062.6323993389424,0.05928109975961538,-209.02272033691406,165.82908630371094,-24.053730010986328,24.34638214111328,-6.724612236022949,-6.8157453536987305,-14.791282653808594,-11.573955535888672,-10.45237922668457,-4.7926740646362305,-2.391824960708618,1.3756277561187744,-6.856127738952637,0.3454369306564331,0.1556813269853592,0.40243080258369446,0.16405043005943298,0.38215067982673645,0.25306034088134766,0.11766340583562851,0.27571597695350647,0.15262944996356964,0.31460896134376526,0.11693379282951355,0.23237332701683044,pia
[pia][cla]1324__1.wav,0.022526700049638748,656.1759572980471,794.4344252999775,1101.3405198317307,0.03922400841346154,-428.4862365722656,229.4129638671875,-13.66396713256836,-1.0129826068878174,18.116716384887695,-8.457154273986816,-14.770068168640137,-13.282327651977539,-12.475626945495605,-12.184464454650879,-9.748130798339844,-5.010862350463867,-4.9604597091674805,0.19361332058906555,0.09194886684417725,0.1434934437274933,0.25628095865249634,0.769446611404419,0.35513436794281006,0.12022165954113007,0.22395199537277222,0.13216273486614227,0.19505392014980316,0.17356111109256744,0.3327454626560211,pia
[pia][cla]1324__2.wav,0.04765268415212631,789.9391307258343,840.141540652086,1323.6294320913462,0.05278695913461538,-327.374267578125,211.6396026611328,-29.176776885986328,18.48842430114746,0.6020282506942749,-11.161572456359863,-18.145069122314453,-15.202367782592773,-9.246803283691406,-7.727883815765381,1.9770786762237549,-1.9729417562484741,-2.42559814453125,0.2811799943447113,0.1375061273574829,0.12617725133895874,0.1985417753458023,0.538764238357544,0.3741350471973419,0.14914299547672272,0.23837141692638397,0.21940505504608154,0.16391140222549438,0.09945445507764816,0.33012500405311584,pia
[pia][cla]1324__3.wav,0.06520760804414749,922.1914074154528,1056.9175177730813,1679.5070237379807,0.04968825120192308,-269.709228515625,184.00938415527344,-34.469276428222656,28.37172508239746,-5.656307220458984,-4.9532599449157715,-24.348310470581055,-15.092814445495605,-15.004401206970215,-13.39823055267334,-8.178109169006348,-8.425110816955566,2.1776630878448486,0.3741455078125,0.10716279596090317,0.054122861474752426,0.14315848052501678,0.5480300188064575,0.3426334857940674,0.07602548599243164,0.09543102979660034,0.3767319619655609,0.29268038272857666,0.1230354905128479,0.3925178050994873,pia
[pia][cla]1325__1.wav,0.023874908685684204,990.3947135149009,1091.887024652623,1767.2962364783655,0.05814302884615385,-323.7784423828125,199.73973083496094,-49.88533020019531,31.119794845581055,-9.462605476379395,12.065071105957031,-8.165502548217773,-14.804536819458008,-17.54924774169922,-13.235403060913086,-5.069037437438965,5.870919227600098,-9.704690933227539,0.23614904284477234,0.1596253365278244,0.46147245168685913,0.48891308903694153,0.8551253080368042,0.7316561341285706,0.31579354405403137,0.12253209948539734,0.18439054489135742,0.40418338775634766,0.23893097043037415,0.43205341696739197,pia
[pia][cla]1325__2.wav,0.030375482514500618,949.6059189524544,1054.9536435936977,1681.4947040264424,0.05243765024038462,-299.906005859375,201.38491821289062,-45.084232330322266,31.505935668945312,-10.737667083740234,5.645942687988281,-4.75701904296875,-11.01805591583252,-18.56741714477539,-14.994730949401855,-4.346163272857666,-3.439786911010742,-3.2413480281829834,0.3601873517036438,0.23040558397769928,0.6618745923042297,0.39313557744026184,0.1904560625553131,0.40550005435943604,0.4184698164463043,0.5319110155105591,0.319243848323822,0.5280877351760864,0.3428782522678375,0.654619038105011,pia
[pia][cla]1325__3.wav,0.03109843097627163,898.3087870413154,1037.5684364804354,1646.0477388822114,0.047494741586538464,-318.0980224609375,202.1370849609375,-43.91352844238281,35.44161605834961,-6.361201286315918,4.468987941741943,-9.457304000854492,-17.917465209960938,-16.642152786254883,-12.501554489135742,-8.427511215209961,-5.884673595428467,-3.9907894134521484,0.7306689023971558,0.2405533790588379,0.1390501856803894,0.1513032466173172,0.3214585781097412,0.2854732275009155,0.24217037856578827,0.19290371239185333,0.18215030431747437,0.36246344447135925,0.33778664469718933,0.7869437336921692,pia
